Date,Time,Bus_Stop_Name,Bus_Stop_ID,Route_ID,Passengers_Boarded,Passengers_Left_Behind,Bus_Capacity,Occupancy_Percent,Avg_Waiting_Time_Mins,Traffic_Congestion_Level,Weather,Special_Events_Nearby,Recommended_Buses
2024-10-05,08:00,Gottigere,GOT401,365J,32,0,60,53,11,High,Clear,0,1
2024-10-05,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,48,0,60,40,11,High,Clear,0,2
2024-10-05,08:00,Koli Farm Gate,KFG301,365J,39,0,60,65,8,High,Clear,0,1
2024-10-05,08:00,K.R. Circle,KRC201,365J,53,0,60,44,9,High,Clear,0,2
2024-10-05,08:00,Maharani College,MHC101,365J,39,0,60,65,9,High,Clear,0,1
2024-10-05,09:00,AMC College,AMC601,365J,31,0,60,51,14,High,Clear,0,1
2024-10-05,09:00,Bannerghatta Circle,BGC501,365J,30,0,60,50,8,High,Clear,0,1
2024-10-05,09:00,Gottigere,GOT401,365J,26,0,60,44,9,High,Clear,0,1
2024-10-05,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,45,0,60,38,12,High,Clear,0,2
2024-10-05,09:00,Koli Farm Gate,KFG301,365J,34,0,60,57,11,High,Clear,0,1
2024-10-05,09:00,K.R. Circle,KRC201,365J,35,0,60,58,11,High,Clear,0,1
2024-10-05,09:00,Maharani College,MHC101,365J,37,0,60,62,10,High,Clear,0,1
2024-10-05,10:00,AMC College,AMC601,365J,29,0,60,48,4,Medium,Clear,0,1
2024-10-05,10:00,Bannerghatta Circle,BGC501,365J,20,0,60,33,8,Medium,Clear,0,1
2024-10-05,10:00,Gottigere,GOT401,365J,23,0,60,38,8,Medium,Clear,0,1
2024-10-05,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,28,0,60,47,4,Medium,Clear,0,1
2024-10-05,10:00,Koli Farm Gate,KFG301,365J,22,0,60,36,7,Medium,Clear,0,1
2024-10-05,10:00,K.R. Circle,KRC201,365J,24,0,60,40,4,Medium,Clear,0,1
2024-10-05,10:00,Maharani College,MHC101,365J,21,0,60,34,7,Medium,Clear,0,1
2024-10-05,11:00,AMC College,AMC601,365J,14,0,60,23,5,Low,Clear,0,1
2024-10-05,11:00,Bannerghatta Circle,BGC501,365J,18,0,60,30,5,Low,Clear,0,1
2024-10-05,11:00,Gottigere,GOT401,365J,19,0,60,31,7,Low,Clear,0,1
2024-10-05,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,21,0,60,35,5,Low,Clear,0,1
2024-10-05,11:00,Koli Farm Gate,KFG301,365J,18,0,60,30,5,Low,Clear,0,1
2024-10-05,11:00,K.R. Circle,KRC201,365J,23,0,60,38,2,Low,Clear,0,1
2024-10-05,11:00,Maharani College,MHC101,365J,19,0,60,32,4,Low,Clear,0,1
2024-10-05,12:00,AMC College,AMC601,365J,16,0,60,27,6,Medium,Clear,0,1
2024-10-05,12:00,Bannerghatta Circle,BGC501,365J,17,0,60,28,9,Medium,Clear,0,1
2024-10-05,12:00,Gottigere,GOT401,365J,11,0,60,19,10,Medium,Clear,0,1
2024-10-05,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,33,7,Medium,Clear,0,1
2024-10-05,12:00,Koli Farm Gate,KFG301,365J,12,0,60,20,8,Medium,Clear,0,1
2024-10-05,12:00,K.R. Circle,KRC201,365J,18,0,60,30,5,Medium,Clear,0,1
2024-10-05,12:00,Maharani College,MHC101,365J,17,0,60,28,11,Medium,Clear,0,1
2024-10-05,13:00,AMC College,AMC601,365J,10,0,60,17,6,Medium,Clear,0,1
2024-10-05,13:00,Bannerghatta Circle,BGC501,365J,18,0,60,29,5,Medium,Clear,0,1
2024-10-05,13:00,Gottigere,GOT401,365J,12,0,60,20,6,Medium,Clear,0,1
2024-10-05,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,29,6,Medium,Clear,0,1
2024-10-05,13:00,Koli Farm Gate,KFG301,365J,10,0,60,16,10,Medium,Clear,0,1
2024-10-05,13:00,K.R. Circle,KRC201,365J,15,0,60,24,7,Medium,Clear,0,1
2024-10-05,13:00,Maharani College,MHC101,365J,17,0,60,28,8,Medium,Clear,0,1
2024-10-05,14:00,AMC College,AMC601,365J,12,0,60,21,5,Medium,Clear,0,1
2024-10-05,14:00,Bannerghatta Circle,BGC501,365J,17,0,60,28,9,Medium,Clear,0,1
2024-10-05,14:00,Gottigere,GOT401,365J,14,0,60,23,7,Medium,Clear,0,1
2024-10-05,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,34,10,Medium,Clear,0,1
2024-10-05,14:00,Koli Farm Gate,KFG301,365J,9,0,60,15,4,Medium,Clear,0,1
2024-10-05,14:00,K.R. Circle,KRC201,365J,18,0,60,31,4,Medium,Clear,0,1
2024-10-05,14:00,Maharani College,MHC101,365J,15,0,60,25,8,Medium,Clear,0,1
2024-10-05,15:00,AMC College,AMC601,365J,18,0,60,31,2,Low,Clear,0,1
2024-10-05,15:00,Bannerghatta Circle,BGC501,365J,17,0,60,28,5,Low,Clear,0,1
2024-10-05,15:00,Gottigere,GOT401,365J,24,0,60,40,2,Low,Clear,0,1
2024-10-05,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,31,0,60,52,2,Low,Clear,0,1
2024-10-05,15:00,Koli Farm Gate,KFG301,365J,21,0,60,35,3,Low,Clear,0,1
2024-10-05,15:00,K.R. Circle,KRC201,365J,26,0,60,44,2,Low,Clear,0,1
2024-10-05,15:00,Maharani College,MHC101,365J,29,0,60,48,4,Low,Clear,0,1
2024-10-05,16:00,AMC College,AMC601,365J,22,0,60,36,9,Medium,Clear,0,1
2024-10-05,16:00,Bannerghatta Circle,BGC501,365J,30,0,60,51,6,Medium,Clear,0,1
2024-10-05,16:00,Gottigere,GOT401,365J,28,0,60,47,7,Medium,Clear,0,1
2024-10-05,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,32,0,60,53,6,Medium,Clear,0,1
2024-10-05,16:00,Koli Farm Gate,KFG301,365J,25,0,60,42,8,Medium,Clear,0,1
2024-10-05,16:00,K.R. Circle,KRC201,365J,34,0,60,57,6,Medium,Clear,0,1
2024-10-05,16:00,Maharani College,MHC101,365J,35,0,60,58,6,Medium,Clear,0,1
2024-10-05,17:00,AMC College,AMC601,365J,41,0,60,68,10,High,Clear,1,1
2024-10-05,17:00,Bannerghatta Circle,BGC501,365J,43,0,60,71,12,High,Clear,0,1
2024-10-05,17:00,Gottigere,GOT401,365J,33,0,60,54,10,High,Clear,0,1
2024-10-05,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,69,11,High,Clear,0,1
2024-10-05,17:00,Koli Farm Gate,KFG301,365J,41,0,60,68,11,High,Clear,0,1
2024-10-05,17:00,K.R. Circle,KRC201,365J,44,0,60,73,10,High,Clear,0,1
2024-10-05,17:00,Maharani College,MHC101,365J,47,0,60,39,10,High,Clear,0,2
2024-10-05,18:00,AMC College,AMC601,365J,37,0,60,62,7,Medium,Clear,0,1
2024-10-05,18:00,Bannerghatta Circle,BGC501,365J,39,0,60,65,8,Medium,Clear,0,1
2024-10-05,18:00,Gottigere,GOT401,365J,39,0,60,64,9,Medium,Clear,0,1
2024-10-05,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,35,0,60,58,10,Medium,Clear,0,1
2024-10-05,18:00,Koli Farm Gate,KFG301,365J,37,0,60,61,6,Medium,Clear,0,1
2024-10-05,18:00,K.R. Circle,KRC201,365J,43,0,60,72,9,Medium,Clear,0,1
2024-10-05,18:00,Maharani College,MHC101,365J,42,0,60,70,9,Medium,Clear,0,1
2024-10-05,19:00,AMC College,AMC601,365J,40,0,60,67,6,Medium,Clear,0,1
2024-10-05,19:00,Bannerghatta Circle,BGC501,365J,46,0,60,76,8,Medium,Clear,0,1
2024-10-05,19:00,Gottigere,GOT401,365J,33,0,60,55,8,Medium,Clear,0,1
2024-10-05,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,50,0,60,42,10,Medium,Clear,0,2
2024-10-05,19:00,Koli Farm Gate,KFG301,365J,37,0,60,62,6,Medium,Clear,0,1
2024-10-05,19:00,K.R. Circle,KRC201,365J,43,0,60,71,7,Medium,Clear,0,1
2024-10-05,19:00,Maharani College,MHC101,365J,38,0,60,64,6,Medium,Clear,0,1
2024-10-05,20:00,AMC College,AMC601,365J,25,0,60,41,10,High,Clear,0,1
2024-10-05,20:00,Bannerghatta Circle,BGC501,365J,29,0,60,49,10,High,Clear,0,1
2024-10-05,20:00,Gottigere,GOT401,365J,21,0,60,34,9,High,Clear,0,1
2024-10-05,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,31,0,60,52,10,High,Clear,0,1
2024-10-05,20:00,Koli Farm Gate,KFG301,365J,29,0,60,48,14,High,Clear,0,1
2024-10-05,20:00,K.R. Circle,KRC201,365J,34,0,60,56,10,High,Clear,0,1
2024-10-05,20:00,Maharani College,MHC101,365J,30,0,60,50,14,High,Clear,0,1
2024-10-05,21:00,AMC College,AMC601,365J,19,0,60,32,3,Medium,Clear,0,1
2024-10-05,21:00,Bannerghatta Circle,BGC501,365J,19,0,60,32,4,Medium,Clear,0,1
2024-10-05,21:00,Gottigere,GOT401,365J,17,0,60,28,6,Medium,Clear,0,1
2024-10-05,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,36,5,Medium,Clear,0,1
2024-10-05,21:00,Koli Farm Gate,KFG301,365J,19,0,60,31,7,Medium,Clear,0,1
2024-10-05,21:00,K.R. Circle,KRC201,365J,23,0,60,38,8,Medium,Clear,0,1
2024-10-05,21:00,Maharani College,MHC101,365J,23,0,60,38,8,Medium,Clear,0,1
2024-10-05,22:00,AMC College,AMC601,365J,17,0,60,29,8,Low,Clear,0,1
2024-10-05,22:00,Bannerghatta Circle,BGC501,365J,14,0,60,23,2,Low,Clear,0,1
2024-10-05,22:00,Gottigere,GOT401,365J,16,0,60,27,2,Low,Clear,0,1
2024-10-05,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,37,4,Low,Clear,0,1
2024-10-05,22:00,Koli Farm Gate,KFG301,365J,12,0,60,20,5,Low,Clear,0,1
2024-10-05,22:00,K.R. Circle,KRC201,365J,15,0,60,24,5,Low,Clear,0,1
2024-10-05,22:00,Maharani College,MHC101,365J,18,0,60,31,4,Low,Clear,0,1
2024-10-06,05:00,AMC College,AMC601,365J,14,0,60,24,13,Medium,Cloudy,0,1
2024-10-06,05:00,Bannerghatta Circle,BGC501,365J,17,0,60,28,8,Medium,Cloudy,0,1
2024-10-06,05:00,Gottigere,GOT401,365J,9,0,60,15,8,Medium,Cloudy,0,1
2024-10-06,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,16,0,60,27,9,Medium,Cloudy,0,1
2024-10-06,05:00,Koli Farm Gate,KFG301,365J,20,0,60,33,7,Medium,Cloudy,0,1
2024-10-06,05:00,K.R. Circle,KRC201,365J,18,0,60,30,6,Medium,Cloudy,0,1
2024-10-06,05:00,Maharani College,MHC101,365J,19,0,60,31,6,Medium,Cloudy,0,1
2024-10-06,06:00,AMC College,AMC601,365J,19,0,60,31,6,Low,Cloudy,0,1
2024-10-06,06:00,Bannerghatta Circle,BGC501,365J,26,0,60,43,4,Low,Cloudy,0,1
2024-10-06,06:00,Gottigere,GOT401,365J,22,0,60,36,5,Low,Cloudy,0,1
2024-10-06,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,27,0,60,45,2,Low,Cloudy,0,1
2024-10-06,06:00,Koli Farm Gate,KFG301,365J,17,0,60,29,5,Low,Cloudy,0,1
2024-10-06,06:00,K.R. Circle,KRC201,365J,27,0,60,45,6,Low,Cloudy,0,1
2024-10-06,06:00,Maharani College,MHC101,365J,27,0,60,45,4,Low,Cloudy,0,1
2024-10-06,07:00,AMC College,AMC601,365J,33,0,60,54,5,Medium,Cloudy,0,1
2024-10-06,07:00,Bannerghatta Circle,BGC501,365J,31,0,60,52,9,Medium,Cloudy,0,1
2024-10-06,07:00,Gottigere,GOT401,365J,28,0,60,47,6,Medium,Cloudy,0,1
2024-10-06,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,36,0,60,61,6,Medium,Cloudy,0,1
2024-10-06,07:00,Koli Farm Gate,KFG301,365J,32,0,60,53,7,Medium,Cloudy,0,1
2024-10-06,07:00,K.R. Circle,KRC201,365J,37,0,60,61,8,Medium,Cloudy,0,1
2024-10-06,07:00,Maharani College,MHC101,365J,38,0,60,64,11,Medium,Cloudy,0,1
2024-10-06,08:00,AMC College,AMC601,365J,40,0,60,66,9,High,Cloudy,0,1
2024-10-06,08:00,Bannerghatta Circle,BGC501,365J,44,0,60,74,11,High,Cloudy,0,1
2024-10-06,08:00,Gottigere,GOT401,365J,29,0,60,49,13,High,Cloudy,0,1
2024-10-06,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,51,0,60,42,12,High,Cloudy,0,2
2024-10-06,08:00,Koli Farm Gate,KFG301,365J,28,0,60,46,8,High,Cloudy,0,1
2024-10-06,08:00,K.R. Circle,KRC201,365J,39,0,60,66,11,High,Cloudy,0,1
2024-10-06,08:00,Maharani College,MHC101,365J,39,0,60,65,5,High,Cloudy,0,1
2024-10-06,09:00,AMC College,AMC601,365J,27,0,60,45,10,High,Cloudy,0,1
2024-10-06,09:00,Bannerghatta Circle,BGC501,365J,24,0,60,40,11,High,Cloudy,0,1
2024-10-06,09:00,Gottigere,GOT401,365J,26,0,60,44,9,High,Cloudy,0,1
2024-10-06,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,69,12,High,Cloudy,0,1
2024-10-06,09:00,Koli Farm Gate,KFG301,365J,33,0,60,55,9,High,Cloudy,0,1
2024-10-06,09:00,K.R. Circle,KRC201,365J,45,0,60,38,10,High,Cloudy,0,2
2024-10-06,09:00,Maharani College,MHC101,365J,30,0,60,50,13,High,Cloudy,0,1
2024-10-06,10:00,AMC College,AMC601,365J,26,0,60,43,5,Low,Cloudy,0,1
2024-10-06,10:00,Bannerghatta Circle,BGC501,365J,22,0,60,36,5,Low,Cloudy,0,1
2024-10-06,10:00,Gottigere,GOT401,365J,24,0,60,41,2,Low,Cloudy,0,1
2024-10-06,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,24,0,60,40,5,Low,Cloudy,0,1
2024-10-06,10:00,Koli Farm Gate,KFG301,365J,23,0,60,38,4,Low,Cloudy,0,1
2024-10-06,10:00,K.R. Circle,KRC201,365J,29,0,60,48,3,Low,Cloudy,0,1
2024-10-06,10:00,Maharani College,MHC101,365J,27,0,60,44,6,Low,Cloudy,0,1
2024-10-06,11:00,AMC College,AMC601,365J,9,0,60,15,7,Medium,Cloudy,0,1
2024-10-06,11:00,Bannerghatta Circle,BGC501,365J,18,0,60,29,4,Medium,Cloudy,0,1
2024-10-06,11:00,Gottigere,GOT401,365J,10,0,60,17,6,Medium,Cloudy,0,1
2024-10-06,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,31,8,Medium,Cloudy,0,1
2024-10-06,11:00,Koli Farm Gate,KFG301,365J,14,0,60,23,5,Medium,Cloudy,0,1
2024-10-06,11:00,K.R. Circle,KRC201,365J,24,0,60,40,4,Medium,Cloudy,0,1
2024-10-06,11:00,Maharani College,MHC101,365J,16,0,60,26,6,Medium,Cloudy,0,1
2024-10-06,12:00,AMC College,AMC601,365J,15,0,60,26,6,Low,Cloudy,0,1
2024-10-06,12:00,Bannerghatta Circle,BGC501,365J,14,0,60,23,4,Low,Cloudy,0,1
2024-10-06,12:00,Gottigere,GOT401,365J,13,0,60,22,7,Low,Cloudy,0,1
2024-10-06,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,15,0,60,25,4,Low,Cloudy,0,1
2024-10-06,12:00,Koli Farm Gate,KFG301,365J,16,0,60,26,6,Low,Cloudy,0,1
2024-10-06,12:00,K.R. Circle,KRC201,365J,13,0,60,22,5,Low,Cloudy,0,1
2024-10-06,12:00,Maharani College,MHC101,365J,12,0,60,21,3,Low,Cloudy,0,1
2024-10-06,13:00,AMC College,AMC601,365J,12,0,60,21,3,Low,Cloudy,0,1
2024-10-06,13:00,Bannerghatta Circle,BGC501,365J,12,0,60,21,5,Low,Cloudy,0,1
2024-10-06,13:00,Gottigere,GOT401,365J,8,0,60,14,5,Low,Cloudy,0,1
2024-10-06,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,16,0,60,27,3,Low,Cloudy,0,1
2024-10-06,13:00,Koli Farm Gate,KFG301,365J,12,0,60,19,2,Low,Cloudy,0,1
2024-10-06,13:00,K.R. Circle,KRC201,365J,18,0,60,30,7,Low,Cloudy,0,1
2024-10-06,13:00,Maharani College,MHC101,365J,14,0,60,24,2,Low,Cloudy,0,1
2024-10-06,14:00,AMC College,AMC601,365J,12,0,60,21,10,Medium,Cloudy,0,1
2024-10-06,14:00,Bannerghatta Circle,BGC501,365J,16,0,60,27,5,Medium,Cloudy,0,1
2024-10-06,14:00,Gottigere,GOT401,365J,15,0,60,24,6,Medium,Cloudy,0,1
2024-10-06,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,28,9,Medium,Cloudy,0,1
2024-10-06,14:00,Koli Farm Gate,KFG301,365J,16,0,60,27,8,Medium,Cloudy,0,1
2024-10-06,14:00,K.R. Circle,KRC201,365J,14,0,60,24,6,Medium,Cloudy,0,1
2024-10-06,14:00,Maharani College,MHC101,365J,15,0,60,25,10,Medium,Cloudy,0,1
2024-10-06,15:00,AMC College,AMC601,365J,18,0,60,29,6,Medium,Cloudy,0,1
2024-10-06,15:00,Bannerghatta Circle,BGC501,365J,22,0,60,37,8,Medium,Cloudy,0,1
2024-10-06,15:00,Gottigere,GOT401,365J,18,0,60,31,11,Medium,Cloudy,0,1
2024-10-06,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,24,0,60,40,5,Medium,Cloudy,0,1
2024-10-06,15:00,Koli Farm Gate,KFG301,365J,17,0,60,28,7,Medium,Cloudy,0,1
2024-10-06,15:00,K.R. Circle,KRC201,365J,30,0,60,50,10,Medium,Cloudy,0,1
2024-10-06,15:00,Maharani College,MHC101,365J,20,0,60,33,9,Medium,Cloudy,0,1
2024-10-06,16:00,AMC College,AMC601,365J,30,0,60,50,5,Low,Cloudy,0,1
2024-10-06,16:00,Bannerghatta Circle,BGC501,365J,34,0,60,57,5,Low,Cloudy,0,1
2024-10-06,16:00,Gottigere,GOT401,365J,27,0,60,45,7,Low,Cloudy,0,1
2024-10-06,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,26,0,60,44,2,Low,Cloudy,0,1
2024-10-06,16:00,Koli Farm Gate,KFG301,365J,21,0,60,36,7,Low,Cloudy,0,1
2024-10-06,16:00,K.R. Circle,KRC201,365J,37,0,60,61,3,Low,Cloudy,0,1
2024-10-06,16:00,Maharani College,MHC101,365J,30,0,60,49,2,Low,Cloudy,0,1
2024-10-06,17:00,AMC College,AMC601,365J,27,0,60,45,10,High,Cloudy,0,1
2024-10-06,17:00,Bannerghatta Circle,BGC501,365J,40,0,60,66,12,High,Cloudy,0,1
2024-10-06,17:00,Gottigere,GOT401,365J,37,0,60,61,11,High,Cloudy,0,1
2024-10-06,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,68,17,High,Cloudy,0,1
2024-10-06,17:00,Koli Farm Gate,KFG301,365J,32,0,60,53,9,High,Cloudy,0,1
2024-10-06,17:00,K.R. Circle,KRC201,365J,44,0,60,73,11,High,Cloudy,0,1
2024-10-06,17:00,Maharani College,MHC101,365J,36,0,60,61,11,High,Cloudy,0,1
2024-10-06,18:00,AMC College,AMC601,365J,46,0,60,38,12,High,Cloudy,0,2
2024-10-06,18:00,Bannerghatta Circle,BGC501,365J,35,0,60,58,11,High,Cloudy,0,1
2024-10-06,18:00,Gottigere,GOT401,365J,30,0,60,51,13,High,Cloudy,0,1
2024-10-06,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,50,0,60,41,12,High,Cloudy,0,2
2024-10-06,18:00,Koli Farm Gate,KFG301,365J,34,0,60,57,8,High,Cloudy,0,1
2024-10-06,18:00,K.R. Circle,KRC201,365J,42,0,60,71,10,High,Cloudy,0,1
2024-10-06,18:00,Maharani College,MHC101,365J,45,0,60,74,13,High,Cloudy,0,1
2024-10-06,19:00,AMC College,AMC601,365J,32,0,60,54,9,High,Cloudy,0,1
2024-10-06,19:00,Bannerghatta Circle,BGC501,365J,31,0,60,52,12,High,Cloudy,0,1
2024-10-06,19:00,Gottigere,GOT401,365J,26,0,60,43,11,High,Cloudy,0,1
2024-10-06,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,44,0,60,73,11,High,Cloudy,0,1
2024-10-06,19:00,Koli Farm Gate,KFG301,365J,31,0,60,51,11,High,Cloudy,0,1
2024-10-06,19:00,K.R. Circle,KRC201,365J,31,0,60,52,10,High,Cloudy,0,1
2024-10-06,19:00,Maharani College,MHC101,365J,42,0,60,70,11,High,Cloudy,0,1
2024-10-06,20:00,AMC College,AMC601,365J,23,0,60,39,11,High,Cloudy,0,1
2024-10-06,20:00,Bannerghatta Circle,BGC501,365J,27,0,60,46,10,High,Cloudy,0,1
2024-10-06,20:00,Gottigere,GOT401,365J,25,0,60,41,12,High,Cloudy,0,1
2024-10-06,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,33,0,60,55,14,High,Cloudy,0,1
2024-10-06,20:00,Koli Farm Gate,KFG301,365J,29,0,60,48,12,High,Cloudy,0,1
2024-10-06,20:00,K.R. Circle,KRC201,365J,31,0,60,52,13,High,Cloudy,0,1
2024-10-06,20:00,Maharani College,MHC101,365J,31,0,60,51,12,High,Cloudy,0,1
2024-10-06,21:00,AMC College,AMC601,365J,19,0,60,32,4,Low,Cloudy,0,1
2024-10-06,21:00,Bannerghatta Circle,BGC501,365J,22,0,60,36,5,Low,Cloudy,0,1
2024-10-06,21:00,Gottigere,GOT401,365J,16,0,60,27,6,Low,Cloudy,0,1
2024-10-06,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,28,0,60,46,6,Low,Cloudy,0,1
2024-10-06,21:00,Koli Farm Gate,KFG301,365J,16,0,60,26,3,Low,Cloudy,0,1
2024-10-06,21:00,K.R. Circle,KRC201,365J,18,0,60,30,4,Low,Cloudy,0,1
2024-10-06,21:00,Maharani College,MHC101,365J,25,0,60,42,7,Low,Cloudy,0,1
2024-10-06,22:00,AMC College,AMC601,365J,17,0,60,28,7,Medium,Cloudy,0,1
2024-10-06,22:00,Bannerghatta Circle,BGC501,365J,15,0,60,25,6,Medium,Cloudy,0,1
2024-10-06,22:00,Gottigere,GOT401,365J,10,0,60,16,4,Medium,Cloudy,0,1
2024-10-06,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,28,4,Medium,Cloudy,0,1
2024-10-06,22:00,Koli Farm Gate,KFG301,365J,16,0,60,27,7,Medium,Cloudy,0,1
2024-10-06,22:00,K.R. Circle,KRC201,365J,18,0,60,30,9,Medium,Cloudy,0,1
2024-10-06,22:00,Maharani College,MHC101,365J,15,0,60,24,8,Medium,Cloudy,0,1
2024-10-07,05:00,AMC College,AMC601,365J,15,0,60,25,8,Medium,Clear,0,1
2024-10-07,05:00,Bannerghatta Circle,BGC501,365J,19,0,60,31,10,Medium,Clear,0,1
2024-10-07,05:00,Gottigere,GOT401,365J,19,0,60,31,7,Medium,Clear,0,1
2024-10-07,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,36,7,Medium,Clear,0,1
2024-10-07,05:00,Koli Farm Gate,KFG301,365J,17,0,60,28,5,Medium,Clear,0,1
2024-10-07,05:00,K.R. Circle,KRC201,365J,27,0,60,44,6,Medium,Clear,0,1
2024-10-07,05:00,Maharani College,MHC101,365J,20,0,60,33,8,Medium,Clear,0,1
2024-10-07,06:00,AMC College,AMC601,365J,23,0,60,38,4,Medium,Clear,0,1
2024-10-07,06:00,Bannerghatta Circle,BGC501,365J,34,0,60,56,8,Medium,Clear,0,1
2024-10-07,06:00,Gottigere,GOT401,365J,21,0,60,34,7,Medium,Clear,0,1
2024-10-07,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,27,0,60,45,5,Medium,Clear,0,1
2024-10-07,06:00,Koli Farm Gate,KFG301,365J,21,0,60,35,4,Medium,Clear,0,1
2024-10-07,06:00,K.R. Circle,KRC201,365J,25,0,60,42,7,Medium,Clear,0,1
2024-10-07,06:00,Maharani College,MHC101,365J,24,0,60,40,5,Medium,Clear,0,1
2024-10-07,07:00,AMC College,AMC601,365J,28,0,60,46,14,High,Clear,0,1
2024-10-07,07:00,Bannerghatta Circle,BGC501,365J,35,0,60,59,10,High,Clear,0,1
2024-10-07,07:00,Gottigere,GOT401,365J,33,0,60,55,9,High,Clear,0,1
2024-10-07,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,35,0,60,59,11,High,Clear,0,1
2024-10-07,07:00,Koli Farm Gate,KFG301,365J,34,0,60,56,13,High,Clear,0,1
2024-10-07,07:00,K.R. Circle,KRC201,365J,36,0,60,60,8,High,Clear,0,1
2024-10-07,07:00,Maharani College,MHC101,365J,29,0,60,48,14,High,Clear,0,1
2024-10-07,08:00,AMC College,AMC601,365J,30,0,60,50,14,High,Clear,0,1
2024-10-07,08:00,Bannerghatta Circle,BGC501,365J,31,0,60,52,12,High,Clear,0,1
2024-10-07,08:00,Gottigere,GOT401,365J,34,0,60,57,10,High,Clear,0,1
2024-10-07,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,48,0,60,40,10,High,Clear,0,2
2024-10-07,08:00,Koli Farm Gate,KFG301,365J,34,0,60,56,11,High,Clear,0,1
2024-10-07,08:00,K.R. Circle,KRC201,365J,47,0,60,39,12,High,Clear,0,2
2024-10-07,08:00,Maharani College,MHC101,365J,39,0,60,65,10,High,Clear,0,1
2024-10-07,09:00,AMC College,AMC601,365J,32,0,60,54,7,Medium,Clear,0,1
2024-10-07,09:00,Bannerghatta Circle,BGC501,365J,35,0,60,58,8,Medium,Clear,0,1
2024-10-07,09:00,Gottigere,GOT401,365J,29,0,60,48,9,Medium,Clear,0,1
2024-10-07,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,47,0,60,79,8,Medium,Clear,0,1
2024-10-07,09:00,Koli Farm Gate,KFG301,365J,32,0,60,54,8,Medium,Clear,0,1
2024-10-07,09:00,K.R. Circle,KRC201,365J,41,0,60,68,7,Medium,Clear,0,1
2024-10-07,09:00,Maharani College,MHC101,365J,35,0,60,59,5,Medium,Clear,0,1
2024-10-07,10:00,AMC College,AMC601,365J,29,0,60,48,5,Low,Clear,0,1
2024-10-07,10:00,Bannerghatta Circle,BGC501,365J,27,0,60,45,6,Low,Clear,0,1
2024-10-07,10:00,Gottigere,GOT401,365J,20,0,60,33,5,Low,Clear,0,1
2024-10-07,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,24,0,60,40,6,Low,Clear,0,1
2024-10-07,10:00,Koli Farm Gate,KFG301,365J,24,0,60,40,6,Low,Clear,0,1
2024-10-07,10:00,K.R. Circle,KRC201,365J,33,0,60,55,3,Low,Clear,0,1
2024-10-07,10:00,Maharani College,MHC101,365J,34,0,60,56,5,Low,Clear,0,1
2024-10-07,11:00,AMC College,AMC601,365J,18,0,60,29,8,Low,Clear,0,1
2024-10-07,11:00,Bannerghatta Circle,BGC501,365J,21,0,60,34,5,Low,Clear,0,1
2024-10-07,11:00,Gottigere,GOT401,365J,19,0,60,32,5,Low,Clear,0,1
2024-10-07,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,37,3,Low,Clear,0,1
2024-10-07,11:00,Koli Farm Gate,KFG301,365J,19,0,60,32,3,Low,Clear,0,1
2024-10-07,11:00,K.R. Circle,KRC201,365J,23,0,60,38,5,Low,Clear,0,1
